CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"5638440",2012,20120925,1942,20120831,0538,"40133","1273","5","5","7","1942","0","0","0","L","0","12T41","WESTERN AV","85TH ST","7","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","F","G","B","B","A","H","-","B","D","0","Y","","","","Y","","-","99",0,0,0,1,0,0,0,0,0,"-","-",,
"5638443",2012,20120927,1942,20120615,0635,"37080","2175","5","5","7","1942","0","0","0","","0","21TL65","VENTURA BL","FALLBROOK AV","0","","Y","B","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21456,"B","N","G","B","B","A","H","-","B","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638444",2012,20120927,1942,20120717,0920,"39868","1999","2","5","7","1942","0","0","0","","0","157L45","WOODMAN AV","STAGG ST","75","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","A","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638445",2012,20121001,1942,20120823,1930,"38771","1563","4","5","7","1942","0","0","0","O","0","17T17","TUJUNGA AV","SARAH ST","46","N","N","A","-","Y","LA",7,101,"-","-",12.013,"R","4","N","Y","1",1,0,3,"A","-","12",22450,"A","N","D","D","A","A","H","-","A","A","0","","","Y","","Y","","O","05",0,0,0,0,0,0,0,1,0,"-","-",,
"5638456",2012,20120927,1942,20120914,0855,"40778","1204","5","5","7","1942","0","0","0","L","0","12T41","VERMONT AV","VERNON AV","4","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","09",21804,"A","N","H","G","A","A","H","-","A","A","0","","Y","","Y","Y","","L","04",0,0,0,0,0,1,0,0,0,"-","-",,
"5638464",2012,20120927,1942,20120628,1931,"25115","0111","4","5","7","1942","0","0","0","A","0","11T21","ALAMEDA ST","LOS ANGELES ST","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,1,5,"A","-","12",21453,"A","N","D","C","F","A","H","-","B","A","0","Y","","","","Y","","A","07",0,1,0,1,0,0,0,0,0,"-","-",,
"5638466",2012,20120927,1942,20120910,0510,"34959","0678","1","5","7","1942","0","0","0","F","0","6TL7","WESTERN AV","ROMAINE ST","88","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","05",21650,"","F","E","I","F","A","H","-","C","D","0","Y","","","","Y","","-","99",0,0,0,1,0,0,0,0,0,"-","-",,
"5638489",2012,20120926,1942,20120913,1304,"36256","0376","4","5","7","1942","0","0","0","C","0","3TL3","WESTERN AV","39TH ST","22","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5638490",2012,20120926,1942,20120823,1730,"37724","0377","4","5","7","1942","0","0","0","C","0","3TL57","MARTIN LUTHER KING BL","BUDLONG AV","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","12",21453,"A","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","A","07",0,0,0,1,0,0,0,0,0,"-","-",,
"5638499",2012,20121002,1942,20120903,2130,"40646","0336","1","5","7","1942","0","0","0","C","0","5T21","WESTERN AV","29TH ST","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","C","A","0","","","Y","","Y","","A","07",0,0,0,0,0,0,0,1,0,"-","-",,
"5638535",2012,20121004,1942,20120921,0040,"38181","1028","5","5","7","1942","0","0","0","J","0","21T63","ARCHWOOD ST","HAYVENHURST ST","45","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","03",22350,"","N","G","B","E","A","H","-","C","D","0","Y","","","","Y","","D","22",0,0,0,1,0,0,0,0,0,"-","-",,
"5638574",2012,20121010,1942,20120929,2100,"30983","0926","6","5","7","1942","0","0","0","I","0","9T57","VICTORY BL","SYLMAR AV","16","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","C","D","0","Y","","","","Y","","A","01",0,0,0,1,0,0,0,0,0,"-","-",,
"5638597",2012,20121012,1942,20120926,1040,"33779","2177","3","5","7","1942","0","0","0","","0","15TL44","CALIFA ST","OSO AV","47","E","N","A","-","N","",,,"","",,"","","","Y","1",2,2,2,"A","-","03",22350,"","N","E","I","A","A","H","-","A","A","0","","","","","Y","","A","07",2,0,0,0,0,0,0,0,0,"-","-",,
"5638598",2012,20121012,1942,20120925,1800,"39993","0762","2","5","7","1942","0","0","0","G","0","20T59","PICO BL","POINT VIEW ST","31","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","A","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638603",2012,20121012,1942,20120805,2055,"38204","1325","7","5","7","1942","0","0","0","M","0","2T15W3","CENTRAL AV","32ND ST","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","09",21802,"A","F","H","G","A","A","H","-","C","A","0","","Y","","","Y","","L","04",0,0,0,0,0,1,0,0,0,"-","-",,
"5638624",2012,20121116,1942,20120925,0810,"39028","1211","2","5","7","1942","0","0","0","L","0","3TL3","CRENSHAW BL","52ND ST","270","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"C","-","18",,"","N","E","I","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5638635",2012,20121018,1942,20121004,1935,"39299","0833","4","5","7","1942","0","0","0","H","0","14T47","WESTWOOD BL","ASHTON AV","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","C","D","0","","","Y","","Y","","A","07",0,0,0,0,0,0,0,1,0,"-","-",,
"5638640",2012,20121018,1942,20120919,1400,"38380","0648","3","5","7","1942","0","0","0","F","0","6TL4","HOLLYWOOD BL","GRAMERCY PL","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","D","22",0,0,0,1,0,0,0,0,0,"-","-",,
"5638658",2012,20121024,1942,20120925,0940,"40078","0378","2","5","7","1942","0","0","0","C","0","18T23","EXPOSITION BL","USC PARDEE WY","257","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","A","0","","","Y","","Y","","C","02",0,0,0,0,0,0,0,1,0,"-","-",,
"5638659",2012,20121024,1942,20121001,1545,"36738","0511","1","5","7","1942","0","0","0","E","0","18T39","WESTERN AV","254TH ST","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","D","0","","","Y","","Y","","A","01",0,0,0,0,0,0,0,1,0,"-","-",,
"5638660",2012,20121030,1942,20120921,1410,"36607","0513","5","5","7","1942","0","0","0","E","0","3TL3","PACIFIC COAST HWY","FIGUEROA PL","56","W","N","A","-","Y","LA",7,1,"-","-",11.65,"H","-","S","Y","1",1,0,3,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","Y","Y","Y","","C","02",0,0,0,0,0,0,0,1,0,"-","-",,
"5638669",2012,20121029,1942,20121012,2350,"25907","2156","5","5","7","1942","0","0","0","","0","15T43","TOPANGA CANYON BL","SATICOY ST","0","","Y","A","-","Y","LA",7,27,"-","-",15.05,"H","-","S","Y","1",1,0,2,"A","-","12",21453,"A","F","G","B","B","A","H","-","C","A","0","Y","","","","Y","","A","01",0,0,0,1,0,0,0,0,0,"-","-",,
"5638673",2012,20121025,1942,20121004,1205,"36607","0585","4","5","7","1942","0","0","0","E","0","18TL23","GAFFEY ST","19TH ST","138","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,3,"A","-","06",21755,"","N","B","C","A","A","G","-","A","D","0","","","Y","","Y","","C","02",0,0,0,0,0,0,0,1,0,"-","-",,
"5638675",2012,20121025,1942,20121012,0550,"39444","1525","5","5","7","1942","0","0","0","O","0","9T53","RADFORD AV","OXNARD ST","5","N","N","B","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","09",21453,"B","N","H","G","A","B","H","-","C","A","0","","Y","","","Y","","D","22",0,0,0,0,0,1,0,0,0,"-","-",,
"5638676",2012,20121025,1942,20121012,1105,"37766","0901","5","5","7","1942","0","0","0","I","0","17TL13","SEPULVEDA BL","SATICOY ST","151","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","N","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5638680",2012,20121023,1942,20120709,1000,"38897","0882","1","5","7","1942","0","0","0","H","0","14TL47","OLYMPIC BL","BELOIT AV","70","W","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21955,"","N","G","B","D","A","H","-","A","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638681",2012,20121030,1942,20120529,1855,"35199","1436","2","5","7","1942","0","0","0","N","0","14T47","GLOBE AV","VENICE BL","423","N","N","A","-","N","",,,"","",,"","","","N","1",1,1,2,"A","-","11",21954,"A","N","H","G","D","A","H","-","A","D","0","Y","Y","","","Y","","N","60",1,0,0,1,0,0,1,0,0,"-","-",,
"5638702",2012,20121025,1942,20120820,0920,"31652","1745","1","5","7","1942","0","0","0","Q","0","16T23","ZELZAH AV","CHATSWORTH ST","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","- ",,"","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","-","- ",0,0,0,1,0,0,0,0,0,"-","-",,
"5638703",2012,20121025,1942,20121009,1840,"33007","0424","2","5","7","1942","0","0","0","D","0","13TL22","N MISSION RD","SUPREME CT","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,1,2,"A","-","03",22350,"","N","D","C","A","A","H","-","C","A","0","","","Y","","Y","","C","02",0,0,1,0,0,0,0,1,0,"-","-",,
"5638709",2012,20121025,1942,20121012,2230,"36901","0233","5","5","7","1942","0","0","0","B","0","2TL15","RAMPART BL","2ND ST","308","S","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","E","A","0","Y","","","","Y","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638751",2012,20121102,1942,20120913,1950,"39317","1267","4","5","7","1942","0","0","0","L","0","5TL25","FIGUEROA ST","84TH ST","14","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","C","A","0","Y","","","","Y","","A","01",0,0,0,1,0,0,0,0,0,"-","-",,
"5638808",2012,20121107,1942,20120404,1140,"39479","2185","3","5","7","1942","0","0","0","","0","21TL66","VENTURA BL","TOPANGA CANYON BL","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,3,3,"A","-","12",21453,"A","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","A","01",0,1,2,1,0,0,0,0,0,"-","-",,
"5638811",2012,20121107,1942,20120924,1705,"38850","0923","1","5","7","1942","0","0","0","I","0","9TL56","KESTER AV","GILMORE ST","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","D","0","","","Y","","Y","","A","01",0,0,0,0,0,0,0,1,0,"-","-",,
"5638822",2012,20121207,1942,20121014,2345,"39243","1675","7","5","7","1942","0","0","0","P","0","9T55","SUNLAND BL","CHIVERS ST","276","E","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","08",22107,"","N","D","C","A","A","H","-","C","D","0","","","Y","","Y","","A","08",0,0,0,0,0,0,0,1,0,"-","-",,
"5638831",2012,20121109,1942,20121022,0535,"31652","2196","1","5","7","1942","0","0","0","","0","19TL75","CANOGA AV","SALAMANCA AV","67","S","N","B","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","11",21954,"A","N","G","B","E","A","H","-","D","D","0","Y","","","","Y","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638835",2012,20121109,1942,20121022,0621,"34959","0773","1","5","7","1942","0","0","0","G","0","6TL7","VENICE BL","HAUSER BL","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,2,6,"A","-","01",23152,"A","N","G","B","B","A","H","-","C","A","0","Y","","","","Y","","A","08",0,1,1,1,0,0,0,0,0,"-","-",,
"5638851",2012,20121115,1942,20120829,0720,"30452","0665","3","5","7","1942","0","0","0","F","0","9TL53","HIGHLAND AV","WILLOUGHBY AV","0","","Y","A","-","N","",,,"","",,"","","","Y","1",3,1,2,"A","-","05",21650,"","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","07",1,0,0,0,0,0,0,0,0,"-","-",,
"5638867",2012,20121116,1942,20121102,1640,"37700","1407","5","5","7","1942","0","0","0","N","0","14TL54","CLARINGTON AV","REGENT ST","432","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21955,"","N","G","B","D","A","H","-","A","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638870",2012,20121116,1942,20121028,0001,"36698","0138","7","5","7","1942","0","0","0","A","0","11TL21","CROCKER ST","4TH ST","29","S","N","A","-","N","",,,"","",,"","","","Y","1",2,0,3,"A","-","01",23140,"A","N","G","B","F","A","H","-","C","D","0","Y","","","","Y","Y","A","01",0,0,0,2,0,0,0,0,0,"-","-",,
"5638893",2012,20121128,1942,20121111,0500,"38033","1684","7","5","7","1942","0","0","0","P","0","19TL77","LANKERSHIM BL","CANTARA ST","90","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21956,"A","F","G","B","E","-","H","-","D","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638918",2012,20121128,1942,20121112,0705,"40008","1309","1","5","7","1942","0","0","0","M","0","13TL55","SANTA FE AV","E OLYMPIC BL","18","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","A","A","0","Y","","","Y","Y","","G","25",0,0,0,1,0,0,0,0,0,"-","-",,
"5638919",2012,20121128,1942,20121114,2330,"25907","1532","3","5","7","1942","0","0","0","O","0","15T43","WHITSETT AV","KITTRIDGE ST","72","E","N","A","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","C","C","0","Y","","","","Y","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638920",2012,20121128,1942,20121115,1850,"38771","1952","4","5","7","1942","0","0","0","","0","35Q83","DEVONSHIRE ST","ETON AV","0","","Y","B","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","09",21801,"A","N","A","C","A","A","H","-","C","A","0","","","Y","","Y","","A","01",0,0,0,0,0,0,0,1,0,"-","-",,
"5638940",2012,20121128,1942,20121117,1950,"39477","1643","6","5","7","1942","0","0","0","P","0","9T53","VAN NUYS BL","EL DORADO AV","105","N","N","C","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","11",21954,"A","F","G","B","D","B","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5638941",2012,20121128,1942,20121116,1545,"35481","1602","5","5","7","1942","0","0","0","P","0","16TL28","FOOTHILL BL","FILMORE ST","0","","Y","A","-","N","",,,"","",,"","","","Y","1",2,0,2,"A","-","03",22350,"","N","D","C","A","A","H","-","A","A","0","","","Y","","Y","","C","02",0,0,0,0,0,0,0,2,0,"-","-",,
"5639000",2012,20121206,1942,20121124,0245,"40638","1824","6","5","7","1942","0","0","0","R","0","18T23","92ND ST","COMPTON AV","379","E","N","E","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","21",22106,"","F","G","B","E","A","H","-","C","D","0","Y","","","","Y","","A","08",0,0,0,1,0,0,0,0,0,"-","-",,
"5639027",2012,20121207,1942,20121113,1445,"30380","0455","2","5","7","1942","0","0","0","D","0","13TL55","SOTO ST","CESAR E CHAVEZ AV","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21456,"B","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5639030",2012,20121211,1942,20121017,2100,"40646","1209","3","5","7","1942","0","0","0","L","0","3T5","FIGUEROA ST","51ST ST","10","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21456,"B","N","G","B","B","A","H","-","C","A","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5639031",2012,20121211,1942,20121117,1900,"40463","1822","6","5","7","1942","0","0","0","R","0","5T21W3","BROADWAY AV","101ST ST","144","N","N","C","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","F","G","B","D","B","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5639032",2012,20121211,1942,20121010,1450,"33977","0203","3","5","7","1942","0","0","0","B","0","2TL28","MONROE ST","VIRGIL AV","0","","Y","B","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","08",22100,"B","N","G","B","D","A","H","-","A","D","0","Y","","","","Y","","A","01",0,0,0,1,0,0,0,0,0,"-","-",,
"5639033",2012,20121217,1942,20121205,0555,"38033","1622","3","5","7","1942","0","0","0","P","0","19TL77","SAN FERNANDO RD","RT 118","0","","Y","A","-","Y","LA",7,118,"-","R",12.251,"R","4","W","Y","1",1,3,2,"A","-","09",21801,"A","N","A","C","A","A","H","-","B","A","0","","","","","Y","","A","01",1,1,1,0,0,0,0,0,0,"-","WO",,
"5639035",2012,20121211,1942,20121118,1740,"24517","2069","7","5","7","1942","0","0","0","","0","6TL2","11TH ST","ELDEN AV","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","F","G","B","D","A","H","-","C","A","0","Y","","","","Y","","-","99",0,0,0,1,0,0,0,0,0,"-","-",,
"5639036",2012,20121211,1942,20121107,1655,"36589","0881","3","5","7","1942","0","0","0","H","0","14TL52","BUNDY DR","MISSOURI AV","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,0,3,"A","-","09",21801,"A","N","H","C","A","A","H","-","A","A","0","","","Y","","Y","","A","01",0,0,0,0,0,0,0,1,0,"-","-",,
"5639040",2012,20121211,1942,20121008,2055,"39397","1243","1","5","7","1942","0","0","0","L","0","18T23","WESTERN AV","71ST ST","44","S","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21955,"","N","G","B","D","A","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5639070",2012,20121213,1942,20120713,2210,"36083","1611","5","5","7","1942","0","0","0","P","0","6D253","HERRICK AV","CORCORAN ST","101","N","N","A","-","N","",,,"","",,"","","","Y","1",1,2,4,"A","-","03",22350,"","N","C","E","A","A","H","-","C","D","0","","","","","Y","","A","01",2,0,0,0,0,0,0,0,0,"-","-",,
"5639082",2012,20121214,1942,20121201,1140,"37686","2088","6","5","7","1942","0","0","0","","0","8T26","VERMONT AV","WASHINGTON BL","280","N","N","B","-","N","",,,"","",,"","","","Y","1",1,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","0","","","Y","","Y","","C","02",0,0,0,0,0,0,0,1,0,"-","-",,
"5639152",2012,20121228,1942,20121208,0920,"39444","1517","6","5","7","1942","0","0","0","O","0","9TL57","VANOWEN ST","VINELAND AV","0","","Y","A","-","N","",,,"","",,"","","","Y","1",1,3,4,"A","-","09",21801,"A","N","B","C","F","A","H","-","A","A","0","Y","","","","Y","","A","01",1,0,2,1,1,0,0,0,0,"-","-",,
"5639184",2012,20130104,1942,20121107,1325,"38503","0502","3","5","7","1942","0","0","0","E","0","18T23","182ND ST","NORMANDIE AV","193","W","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"A","-","03",22350,"","N","F","A","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5639186",2012,20130104,1942,20121220,1540,"39479","1693","4","5","7","1942","0","0","0","P","0","9TL54","WHITSETT AV","STAGG ST","0","","Y","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","A","01",0,0,0,1,0,0,0,0,0,"-","-",,
"5639187",2012,20130104,1942,20121218,0450,"39477","09231","2","5","7","1942","0","0","0","I","0","19T73","VANOWEN ST","NOBLE AV","14","W","N","C","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","06",21951,"","N","G","B","B","B","H","-","E","A","0","Y","","","","Y","","A","08",0,0,0,1,0,0,0,0,0,"-","-",,
"5639193",2012,20130103,1942,20121201,2020,"30983","1679","6","5","7","1942","0","0","0","P","0","9T57","LA TUNA CANYON RD","FOOTHILL FWY","4224","W","N","C","-","N","",,,"","",,"","","","Y","1",1,2,1,"A","-","03",22350,"","N","E","I","A","B","H","-","D","D","0","","","","","Y","","A","01",0,2,0,0,0,0,0,0,0,"-","-",,
"5639195",2012,20130103,1942,20121122,1830,"32366","1621","4","5","7","1942","0","0","0","P","0","15T44","REMICK AV","VAN NUYS BL","90","N","N","A","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","- ",,"","N","G","B","E","A","H","-","C","D","0","Y","","","","Y","Y","-","- ",0,0,0,1,0,0,0,0,0,"-","-",,
"5666292",2012,20120731,1942,20120522,0810,"","","2","5","7","1942","0","0","0","","0","","4TH ST","BOYLE AV","180","W","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","12",21453,"A","N","B","-","A","A","H","-","A","A","0","","","","Y","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",34.04308,118.22095
"5758497",2012,20120918,1942,20120715,2220,"25907","1695","7","5","7","1942","0","0","0","P","0","15T43","VINELAND AV","SATICOY ST","126","N","N","A","-","N","",,,"","",,"","","","N","4",0,3,2,"A","-","21",22106,"","N","A","C","A","A","H","-","C","D","0","","","","","Y","","I","20",0,0,3,0,0,0,0,0,0,"-","-",,
"5766022",2012,20121224,1942,20121107,1945,"40638","0379","3","5","7","1942","0","0","0","C","0","12T41","EXPOSITION BL","BILL ROBERTSON LN","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,3,2,"B","-","22",,"","N","D","C","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,3,0,0,0,0,0,0,"-","-",,
"5766092",2012,20121213,1942,20121023,1733,"","","2","5","7","1942","0","0","0","","0","","OWENSMOUTH AV","VICTORY BL","369","S","N","B","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21804,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",34.18661,118.60151
"5766096",2012,20121212,1942,20121025,2010,"39976","0396","4","5","7","1942","0","0","0","C","0","12T41","42ND PL","MENLO AV","161","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","21",22106,"","N","E","I","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5766245",2012,20121128,1942,20120806,1400,"31573","0659","1","5","7","1942","0","0","0","F","0","34MQ09","SUNSET BL","HOBART BL","0","","Y","A","-","N","",,,"","",,"","","","Y","3",0,1,2,"A","-","- ",,"","N","D","C","A","A","H","-","A","A","0","","","","","Y","","J","43",0,1,0,0,0,0,0,0,0,"-","-",,
"5766271",2012,20121217,1942,20121017,1900,"33048","9999","3","5","7","1942","0","0","0","","0","8T35","WASHINGTON BL","COOLIDGE AV","2","E","N","A","-","N","",,,"","",,"","","","Y","4",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","D","D","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5766273",2012,20121211,1942,20120811,1025,"40042","0422","6","5","7","1942","0","0","0","D","0","1TL11","NORTH BROADWAY","HANCOCK ST","120","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","E","A","A","H","-","A","D","0","","","","","Y","","J","43",0,0,0,0,0,0,0,0,0,"-","-",,
"5766275",2012,20121217,1942,20121019,1940,"39993","1431","5","5","7","1942","0","0","0","N","0","14T47","OCEAN FRONT","17TH AV","0","","Y","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","03",22350,"","N","D","G","A","A","H","-","C","D","0","","Y","","","Y","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-",,
"5766283",2012,20121217,1942,20121020,2100,"40460","9999","6","5","7","1942","0","0","0","","0","14T47","CENTINELA AV","WASHINGTON BL","107","N","N","A","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"5766288",2012,20121206,1942,20121019,2217,"38090","835","5","5","7","1942","0","0","0","","0","8T35","SANTA MONICA BL","SEPULVEDA BL","70","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766301",2012,20121210,1942,20120814,2005,"39695","1472","2","5","7","1942","0","0","0","N","0","6T7","PERSHING DR","SUNRIDGE ST","139","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
